,user,job,label
2043,"Graphic Designer InDesign, UI/UX Design, Adobe Photoshop, Web Design, Typography Highly skilled Graphic Designer committed to excellence in InDesign, UI/UX Design, Adobe Photoshop, Web Design, Typography.","Opening For  Java Developer @Noida- Immediate Joiner Java,Spring Boot,Core Java,maven,unit testing,Microservices,Core,Boot",0
2044,"Software Developer Python, React, JavaScript, Git, Java, Django, Node.js Software Developer specialized in Cloud Computing, with a focus on creating impactful solutions.","Software Developer dbms,artificial intelligence,react.js,software development,nosql,kubernetes,css,openshift",1
2045,"Backend Developer Java, PHP, SQL, Flask, MongoDB, Django, Node.js, Ruby Experienced Backend Developer with a proven track record in delivering high-quality solutions.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
2046,"Embedding Specialist Sentence Transformers, NLP, Python Goal-oriented Embedding Specialist with expertise in Sentence Transformers, NLP, Python.","Senior Embedded Software Engineer Embedded Software,C++,C Programming Language,AWS,Python,C,Embedded systems,Languages",1
2047,"Software Developer SQL, Node.js, Flask, Git Goal-oriented Software Developer with expertise in SQL, Node.js, Flask, Git.","Software Developer sql,java,python,software development,javascript,algorithms,css,web application",1
2048,"Java Developer REST APIs, Multithreading, Microservices, Git, Hibernate, Spring, Maven, SQL A self-motivated Java Developer who enjoys problem-solving and innovation.","Java Developer Java,Java Development,Spring Boot,Microservices,RDBMS,J2Ee,Backend Development,SQL",1
2049,"Marketing Market Research, Email Marketing, Digital Marketing, Social Media Management, Content Marketing, PPC, Brand Strategy Highly skilled Marketing committed to excellence in Market Research, Email Marketing, Digital Marketing, Social Media Management, Content Marketing, PPC, Brand Strategy.","Marketing Executive PPC,Integrated marketing,Social media,Market research,Brand awareness,SEM,SEO,Digital marketing",1
2050,"Graphic Designer UI/UX Design, Canva, CorelDRAW, Adobe Photoshop Graphic Designer with solid background in UI/UX Design, Canva, CorelDRAW, Adobe Photoshop and extensive experience in Cloud Computing.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
2051,"Test Engineer Java, JUnit, API Testing, TestNG Goal-oriented Test Engineer with expertise in Java, JUnit, API Testing, TestNG.","Test Engineer software testing,regression testing,automation testing,test cases,manual testing,smoke testing,functional testing,test engineering",1
2052,"Graphic Designer Web Design, InDesign, Sketch, Adobe Photoshop, Figma, Illustrator, UI/UX Design Highly skilled Graphic Designer committed to excellence in Web Design, InDesign, Sketch, Adobe Photoshop, Figma, Illustrator, UI/UX Design.","Aws Data Engineer with Pyspark/Python Pyspark,AWS,Python,Data",0
2053,"Cloud Engineer AWS, CI/CD, Cloud Security, Networking, Docker, Azure, Kubernetes Cloud Engineer with solid background in AWS, CI/CD, Cloud Security, Networking, Docker, Azure, Kubernetes and extensive experience in Cloud Computing.","Cloud Platform Engineer docker,bigquery,microsoft azure,cloud infrastructure,aws,kubernetes,continuous integration,networking",1
2054,"Python Developer NumPy, SQL, Pandas A self-motivated Python Developer who enjoys problem-solving and innovation.","Python Software Developer python,Django,Pandas,Tableau,Python Development,Numpy,Flask,Development",1
2055,"Cloud Engineer AWS, Linux, Networking, Google Cloud Cloud Engineer with solid background in AWS, Linux, Networking, Google Cloud and extensive experience in NLP.","Sr. Cloud Engineer - AWS Cloud computing,Networking,Cloud,Back office,Support services,Outsourcing,Project delivery,AWS",1
2056,"Embedding Specialist Sentence Transformers, Text Preprocessing, TensorFlow Innovative Embedding Specialist focused on pushing the boundaries in Machine Learning.",Embedded Engineer Intern ,1
2057,"Backend Developer Python, RESTful APIs, SQL An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Trade Marketing Executive Brand Activation,Trade Marketing,Brand Campaigns,Retail Marketing,Promotions,Campaigns,Branding,Brand",0
2058,"Graphic Designer UI/UX Design, Canva, Illustrator, InDesign, Web Design, Figma, CorelDRAW, Sketch Graphic Designer specialized in Embedded Systems, with a focus on creating impactful solutions.","Graphic Designer Graphic Designing,Illustrator,Premiere Pro,Flutter,Photoshop,Indesign,Graphics,Design",1
2059,"Content Creator Branding, Video Editing, Graphic Design, Email Marketing, Copywriting, Social Media Marketing, Blogging A self-motivated Content Creator who enjoys problem-solving and innovation.","Content Creator & Writer Content Creation,Creative Writing,Social Media Content Marketing,Graphic Designing,SEO Writing,Project Management,Proof Reading,Social media",1
2060,"Graphic Designer Adobe Photoshop, Figma, Illustrator, CorelDRAW, UI/UX Design Graphic Designer specialized in Cloud Computing, with a focus on creating impactful solutions.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
2061,"Cloud Engineer Docker, Terraform, Networking, Kubernetes, Google Cloud A self-motivated Cloud Engineer who enjoys problem-solving and innovation.","Brand Marketing Executive Brand Marketing,Public Relations,Corporate Communication,Brand Communication,Marketing Communication,Media Relations,Press Release,Strategic Communication",0
2062,"Content Creator SEO, Graphic Design, Branding, Content Writing, Email Marketing, Social Media Marketing, Blogging Innovative Content Creator focused on pushing the boundaries in Embedded Systems.","Content Creator & Writer Content Creation,Creative Writing,Social Media Content Marketing,Graphic Designing,SEO Writing,Project Management,Proof Reading,Social media",1
2063,"Software Developer Python, Java, SQL Highly skilled Software Developer committed to excellence in Python, Java, SQL.","Godrej Locks | Local Area Marketing | Kolkata | AM/DM Brand Visibility,Brand Activation,event management,Trade Marketing,Exhibitions,Campaign Management,Btl Activation,Activation",0
2064,"Test Engineer Java, LoadRunner, JUnit, Postman, TestNG, JUnit, Python Test Engineer with solid background in Java, LoadRunner, JUnit, Postman, TestNG, JUnit, Python and extensive experience in Web Development.","Test Engineer job opening  For Multiple testing skills Automation Testing,Performance Testing,Python Testing,API Testing,Mobile Testing,Appium,Selenium Automation,DWH Testing",1
2065,"Embedding Specialist NLP, Python, TensorFlow, BERT, Sentence Transformers Embedding Specialist specialized in NLP, with a focus on creating impactful solutions.","Embedded Engineer at Automotive Service contracts,Networking products,Automation,Payroll,Siemens,Instrumentation,Customer complaints,digital transformation",1
2066,"Embedding Specialist Text Preprocessing, Python, Embeddings, Sentence Transformers, PyTorch A self-motivated Embedding Specialist who enjoys problem-solving and innovation.","Sr Java Developer-Contract-Remote Java,Aws Cloud Native,Mockito,Microservices,Jenkins,Maven,JUnit,Spring Boot",0
2067,"Marketing Digital Marketing, Social Media Management, Content Marketing, SEO, Google Analytics, Campaign Management, Brand Strategy Creative Marketing who leverages Digital Marketing, Social Media Management, Content Marketing, SEO, Google Analytics, Campaign Management, Brand Strategy to produce effective results.","Marketing Executive Marketing,Google Analytics,Brand Management,SEM,SEO,customer relationship management,Market Research,paid advertising",1
2068,"Java Developer Multithreading, Microservices, Spring, Java Creative Java Developer who leverages Multithreading, Microservices, Spring, Java to produce effective results.","Java Developer Java,Spring Boot,Microservices,Java Development,Java Coding,Java Servlets,Hibernate,Java Programming",1
2069,"Embedding Specialist PyTorch, Deep Learning, BERT, TensorFlow Innovative Embedding Specialist focused on pushing the boundaries in NLP.","Staff Engineer - Embedded Software Product quality,C++,Prototype,Architecture,Artificial Intelligence,Debugging,Atmel,Continuous improvement",1
2070,"Graphic Designer UI/UX Design, CorelDRAW, Canva, Typography Graphic Designer specialized in Cloud Computing, with a focus on creating impactful solutions.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
2071,"Java Developer Multithreading, Maven, Git, SQL, JUnit, Java, REST APIs, Hibernate Highly skilled Java Developer committed to excellence in Multithreading, Maven, Git, SQL, JUnit, Java, REST APIs, Hibernate.","Java Developer / Sr. Java Developer Project development,Hibernate,Core Java,Multithreading,Coding,Technical design,Software development life cycle,Data structures",1
2072,"Cloud Engineer Linux, Terraform, Kubernetes, Docker Goal-oriented Cloud Engineer with expertise in Linux, Terraform, Kubernetes, Docker.","Cloud Platform Engineer linux internals,docker,cloud architecture,infrastructure,linux,kubernetes,python,project management",1
2073,"Marketing Digital Marketing, Google Analytics, Social Media Management, Brand Strategy, Market Research Innovative Marketing focused on pushing the boundaries in Machine Learning.","Marketing Executive Lead generation,Email marketing,Social media,Marketing campaigns,Market research,Brand awareness,SEM,SEO",1
2074,"Graphic Designer Sketch, Illustrator, Figma Dedicated professional with strong expertise in Sketch, Illustrator, Figma and a passion for Embedded Systems.","GCP Cloud Data Engineers - BigQuery , Python, GCP Cloud Migration Python,BigQuery,GCP,GCP Cloud Migration,Cloud,Cloud Migration,Migration,GCP Cloud",0
2075,"Backend Developer Flask, PHP, MongoDB, Java, Node.js, Ruby, Django An enthusiastic Backend Developer passionate about learning and growing in the tech industry.","Marketing Executive Marketing Strategy,Marketing Communication,Brand Marketing,Brand Development,Marketing Planning,Brand Promotion,Marketing Campaigns,Marketing Activities",0
2076,"Test Engineer Postman, JUnit, Python, Selenium, API Testing Test Engineer with solid background in Postman, JUnit, Python, Selenium, API Testing and extensive experience in Machine Learning.","Brand Marketing Executive Brand Marketing,Brand Communication,Brand Positioning,Marketing Communication,Positioning,Branding,Marketing,Brand",0
2077,"Marketing Email Marketing, Market Research, Digital Marketing, Campaign Management, Brand Strategy Experienced Marketing with a proven track record in delivering high-quality solutions.","Marketing Executive Email marketing,Social media,Marketing campaigns,Manager Technology,Market research,SEM,SEO,Digital marketing",1
2078,"Software Developer C++, Django, Python, Java, React, Git, SQL Creative Software Developer who leverages C++, Django, Python, Java, React, Git, SQL to produce effective results.","Marketing Executive For Buddha Cancer Blood Centre Marketing Strategy,Communication Skills,Social Media Proficiency,Team Collaboration,Event Management,Community Engagement,Engagement,Team",0
2079,"Software Developer Flask, Python, Django, C++ Dedicated professional with strong expertise in Flask, Python, Django, C++ and a passion for NLP.","Software Developer python,natural language processing,deep learning,tensorflow,pytorch,software development,scikit-learn,project development",1
2080,"Backend Developer Django, Python, Java, SQL, RESTful APIs, Ruby, PHP Highly skilled Backend Developer committed to excellence in Django, Python, Java, SQL, RESTful APIs, Ruby, PHP.","Backend Developer Django,Python Development,restapi,Python,Backend,Development,Rest,Backend Development",1
2081,"Backend Developer PHP, Node.js, Ruby, RESTful APIs Creative Backend Developer who leverages PHP, Node.js, Ruby, RESTful APIs to produce effective results.","Marketing Manager Marketing Activities,Digital Marketing,Marketing Strategy,Brand Marketing,Digital Advertising,Marketing Budget,Digital Campaigns,Marketing Campaigns",0
