job_title,company_name,rating,experience,salary,location,job_description,skills
Marketing Executive,Bodhi Technocrats,4.3,3-6 Yrs,Not disclosed,Hyderabad,Participate in closing negotiation meetings with buyers and sellers. Job Requirements: ...,"Real Estate Sales,Real Estate Marketing,Marketing Management,Residential Sales,Marketing Planning,Residential,Marketing Campaigns,Sales Management"
Associate Cloud Computing Engineer,Bigspire Software,4.3,2-5 Yrs,Not disclosed,Bengaluru,"Skill Sets: Should have a good communication skills, knowledge in Cloud Computing conce...","cloud,Cloud computing,Basic,Web services,web,service,Computation,Web technologies"
Embedded Linux BSP Platform Software Engineer,LI Software,,1-3 Yrs,4-8 Lacs PA,Chennai,Experience with Embedded Linux Graphics and Multimedia components like Weston / Wayland...,"Embedded Linux,Yocto,Buildroot,Linux,Bsp,Embedded systems,Linux Bsp,Software"
Cloud Migration Engineer,Accenture,4.0,2-7 Yrs,Not disclosed,Bengaluru,"Good To Have Skills:Experience in cloud migration, knowledge of private and public clou...","cloud migration,aws administration,troubleshooting,aws,cloud computing,vmware,microsoft azure,docker"
Python AWS Engineer,ITC Infotech,3.9,3-8 Yrs,"50,000-60,000 PA",Gurugram,"Strong programmer in Python, Spark, AWS. Handling different data, knowing the challenge...","algorithms,technical,analytical,glue,amazon redshift,emr,docker,git"
Embedded Engineer,Tonbo Imaging Pvt Ltd,4.1,3-8 Yrs,Not disclosed,Bengaluru,BS / BTech/MS / MTech in Electronics / Computer Science or related field with a minimum...,"RTOS,Computer science,C++,Linux,Coding,Ethernet,Debugging,Firmware"
FPGA - Embedded Engineer,Elevation Capital,,4-7 Yrs,Not disclosed,Bengaluru,Experience in targeting Xilinx and Microchip FPGAsQualifications: . BTech / MS/MTech in...,"Electrical engineering,VHDL,FPGA,Coding,SAR,Verilog,Digital signal processing,RTL"
AWS Python Developer,Top MNC,,5-10 Yrs,Not disclosed,"Hybrid - Pune, Bengaluru, Mumbai (All Areas)",We are currently hiring on behalf of a leading IT services company for a full-time role...,"Aws Lambda,API,AWS,Python,SQL,Glue,SQS,Kinesis"
DevOps Engineer/Server Administrator/Cloud Engineer,Easemytrip,4.4,0-2 Yrs,Not disclosed,Noida,Minimum Experience . 0 to 2 year(s) . Interview Process . 1st round with HR team . 2nd ...,"Cloud computing,IIS,Automation,Linux,GCP,Windows,WCF,Medical insurance"
Python Developer,ManpraX Software,4.7,5-10 Yrs,Not disclosed,Gurugram,"Strong experience in backend and data engineering with tools like DBT, Spark, Hive, Fli...","Python,Django,PostgresQL,MySQL,DocumentDB,Clickhouse,MongoDB,AWS"
Hiring For Python Developer,Fortune India 500 MNC in IT Services Domain,,5-10 Yrs,9-18 Lacs PA,"Noida, Chennai, Bengaluru","Hiring for Python DeveloperMust have skillsPython , Django and FlaskNotice Period - 30 ...","Python Development,Python,Django,Flask,Development,Hiring"
Lead Software Engineer - UI,Tintri,,8-11 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",Experience with Angular framework . 5+ years overall experience with web application te...,"Unix,Cloud computing,jQuery,Data management,Shell scripting,Javascript,Healthcare,HTML"
Python Software Developer,Highbrow Technology Inc,,4-9 Yrs,8-18 Lacs PA,Remote,Position : Python Developer Complete Remote Shift : 2 PM to 11 PM ISTAbout the RoleWe a...,"Python Framework,Python Development,Python,Django,Pandas,Numpy,Framework,Software"
"Senior Data Engineer- AWS , SQL, Python",Winning Edge,2.5,8-12 Yrs,Not disclosed,Bengaluru,"Advanced administration experience with AWS PaaS DB offerings such as RDS, Aurora, Dyna...","Python,RDS,ElastiCache RedShift,S3,AWS CloudFormation,DynamoDB,SQL Server,Redshift"
Sr. Java Developer,Spire Technologies  Solutions,,3-6 Yrs,Not disclosed,Bengaluru,"Qualifications: . Must have experience in Java / J2EE (Multi-threading, Collections, OO...","j2ee,Apache Camel,Elastic Search,spring,Java,restful,oops,sql"
Senior Embedded Engineer:,Saltriver Infosystems,2.2,2-5 Yrs,Not disclosed,Ahmedabad,"Highly Proficient in C/ C++ programming on embedded targets with preemptive, multitaski...","GSM,C++,development,Electronics,developing,Troubleshooting,SPI,Android"
"Software Engineer (K8s,AWS,Python or Ruby)",Acquia,4.4,3-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Have hands-on experience with Devops processes and tools (Jenkins), artifact management...","Unix,Drupal,Automation,Linux,Web development,Network security,Scrum,Open source"
Marketing Executive,Bssitech,,0-1 Yrs,Not disclosed,New Delhi,BSSITECH is looking for Marketing Executive to join our dynamic team and embark on a re...,"digital marketing,marketing strategies,channel sales,branding,direct marketing,business development,market research,media"
Cloud Platform Engineer,Accenture,4.0,7-12 Yrs,Not disclosed,"Kolkata, Bengaluru",Educational Qualification : 15 years full time education. Summary :As a Cloud Platform ...,"itil framework,incident management,infrastructure management services,cloud infrastructure,infrastructure services,kubernetes,python,project management"
Senior java Developer,Leading Client,,5-8 Yrs,Not disclosed,Chennai,Experience Micro services Architecture . Desired Skills and Experience . Must have know...,"java,Hibernate,Tomcat,JBoss,JTest,Junit,J2EE,JSON"
Software Engineer (Python & C#),Kantar,3.7,3-6 Yrs,8.5-15 Lacs PA,Hybrid - Bengaluru," Software Developer (Python - primary & C#, .NET, )Bangalore, IndiaKantars Worldpanel d...","C#,Full Stack Application Development,Python Development,.NET Framework,SDLC Life Cycle,Software,Life cycle,Application"
Embedded Design Engineer Embedded Design Engineer Embedded Design Engi,Tekhsol,4.1,0-1 Yrs,Not disclosed,Coimbatore,"Embedded Design Engineer Young, dynamic graduate or post graduate executives with stron...","GSM,English Communication Skills,software,Debugging,Internet research,testing,Individual Contributor,SPI"
Python Developer,Vayuz Technologies,,5-10 Yrs,Not disclosed,"Hybrid - Chennai, Bengaluru, Mumbai (All Areas)",Python DeveloperGood development experience on Python engineering with 5-8 yrs of expGo...,"Django,Python,Flask,Python Development,Development"
Marketing Executive,Impact-ind,,4-8 Yrs,Not disclosed,Indore,. For Indore Branch . MBA is preferred . 4-8 years of total experience and minimum 3+ y...,"channel sales,branding,direct marketing,distributor sales,business development,retail sales,advertising,sales"
Hiring For Java Full stack Developer Need Immediate Joiners (6yrs Exp),V2soft,4.0,5-10 Yrs,10-20 Lacs PA,Bengaluru," Hiring for a Java Full stack Developer with latest java version development exp, micro...","containerization,Docker,Java Fullstack,Angular,microservices,Cloud Native,Cloud,For Java"
Embedded Software Engineer,Hitachi Energy,4.1,5-7 Yrs,Not disclosed,Pune,"Graduate or Masters degree in engineering (Computer Science, Electronics & Communicatio...","Computer science,C++,Simulation,Linux,Configuration management,Debugging,Digital signal processing,Simulink"
Embedded Engineer (Testing & Quality Assurance) RC Labs,RC Labs,4.4,1-6 Yrs,Not disclosed,Bengaluru,  Engage in R&D projects of energy storage and product development.      Plan and carry...,"Embedded C,C++,Embedded systems,Manager Quality Assurance,Debugging,Quality assurance systems,Power electronics,Automotive"
Embedded Engineer,Parknsecure,4.3,3-7 Yrs,Not disclosed,Gurugram,         To engineer and build products that contribute to the companys products and se...,"RTOS,C++,Linux,Production support,Hardware design,Debugging,Windows,System software"
Marketing Executive,Bricsa Consulting,4.8,0-2 Yrs,Not disclosed,Mumbai,Bricsa Consulting is looking for Marketing Executive to join our dynamic team and embar...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Java/Python Developer,Varian Medical Systems India Software Pvt Ltd,4.5,4-7 Yrs,Not disclosed,Pune,". Job Requirements: Requires. a . B. S . i. n . a technical field, such as . computer s...","Helpdesk,Programming,Siemens,PHP,Oncology,HTML,System Analyst,Python"
Cloud Platform Engineer,Paypal,3.9,4-8 Yrs,Not disclosed,Chennai,What you need to know about the role   Will implement next generation cloud platforms i...,"Cloud computing,Automation,Configuration management,Cloud,Resource management,Operations,Virtualization,Financial services"
Marketing Executive,PBD Eduworld,,0-1 Yrs,Not disclosed,"Panaji, Bagalkot, Belgaum",Roles and ResponsibilitiesDevelop marketing strategies to promote educational products ...,"Educational Marketing,Book Publishing,Customer Relationship,Communication Skills,Negotiation,Presentation Skills,Sales And Marketing,Field Marketing"
Embedded Engineers,Indus Electronics,4.5,2-4 Yrs,Not disclosed,Tamilnadu,Position: Embedded Engineers Functional Area: Embedded System Software Industry: Electr...,"assembly language,C,JavaScript,Real Time Operating Systems,.NET,HTML,Oracle,embedded"
Embedded Software Engineer,Repucom,3.9,0-2 Yrs,Not disclosed,Gurugram,"Bachelor s degree in computer science, engineering plus 5+ years of experience in infor...","Unix,Telecom,C++,Linux,Coding,Shell scripting,Application development,Windows"
Embedded Engineer (MATLAB & M-SCRIPTING),Coders Brain Pvt Ltd,3.2,2-3 Yrs,Not disclosed,Remote,Should have hands-on experience in developing MA check and MAAB rules Strong experience...,"Automation,Networking,Manager Technology,model development,Simulink,embedded software development,Business solutions,MATLAB"
Application Developer: Microsoft Cloud,IBM,4.1,3-7 Yrs,Not disclosed,Bengaluru,Required Technical and Professional Expertise . SQL Preferred Technical and Professiona...,"api gateway,microsoft azure,application development,data bricks,java,kubernetes,python,microservices"
Backend Developer (Python - Django),AdvaRisk,5.0,3-7 Yrs,6-15 Lacs PA,Pune(Baner),Roles and Responsibilities Understanding product requirements and convert to code Resol...,"Django,Rest Api Development,MySQL,Python,Backend,Development,Rest,API"
Core Java Developer & Full Stack Developer,Leading Client,,3-8 Yrs,Not disclosed,"Chennai, Bengaluru","Designing, developing, and maintaining in Core Java, J2EE, Spring, SpringBoot.Exposure ...","Java,Spring MVC,Artifactory,ActiveMQ,Spring IOC,Jenkins,JMS,PL/SQL"
Software Test Engineer,Nokia,4.2,5-10 Yrs,Not disclosed,Bengaluru,"Masters degree in computer science, or Bachelors degree with 5 years experience in a re...","qemu,networking,pgw,vmware,nfv,ksh,kubernetes,c++"
Embedded Systems Engineer,Arting Digital,4.8,0-5 Yrs,Not disclosed,Bengaluru,"                                               Develop, test, and maintain embedded sys...","IT services,Computer science,RTOS,C++,Shell scripting,Debugging,Workflow,Troubleshooting"
Senior Software Engineer - DevOps,Circles,,6-11 Yrs,Not disclosed,Bengaluru,"Bachelors or Masters degree in Computer Science, Engineering, or related fieldDeep unde...","Cloud computing,Automation,orchestration,Powershell,devops,Configuration management,Analytics,Monitoring"
Marketing Executive/ Centre Manager,Npdd House,,1-2 Yrs,Not disclosed,Gurugram,Designation Marketing Executive/ Centre Manager Qualification BCom / BBA/MBA / BSc/MSc ...,"Training,Email marketing,Field marketing,AutoCAD,Social media,CAD,Marketing campaigns,Market research"
Cloud Engineer & IT-OT Integration Specialist,Siemens,4.1,2-6 Yrs,Not disclosed,Panaji,   We are seeking a highly skilled Cloud Engineer & IT-OT Integration Specialist to joi...,"Cloud computing,Linux,Networking,System integration,Windows,microsoft,Information technology,Analytics"
Marketing Executive,Kesari Tours,4.0,3-8 Yrs,1-6 Lacs PA,"Mumbai, Mumbai Suburban, Mumbai (All Areas)",Qualification: BMM / BMS or Any GraduateAs per the situation and requirements should al...,"RO Release,Marketing Management,Media Planning,Atl,Btl,Media Management,Strategic Marketing Planning,Marketing Campaigns"
Cloud Migration Engineer,Accenture,4.0,5-10 Yrs,Not disclosed,Pune,Educational Qualification : 15 years full time education. Summary : As a Cloud Migratio...,"cloud migration,microsoft azure,terraform,cloud computing,aws,kubernetes,project management,python"
Embedded Software Engineer,Coreel Technologies,4.0,3-8 Yrs,Not disclosed,Bengaluru,Good documentation skills for creating documents like requirements / design etc documen...,"RTOS,VXWorks,Linux,Device Drivers,linux porting,Computer Architecture/Organization,C Concepts & Programming,Board Bringup"
Marketing Executive,JP Software Technologies,4.1,0-2 Yrs,Not disclosed,Varanasi,JP Software Technologies is looking for Marketing Executive to join our dynamic team an...,"visualforce,branding,sfdc,business development,advertising,triggers,tracking,dashboards"
Marketing Executives,Hotel Casa Fortuna,4.6,2-7 Yrs,Not disclosed,Kolkata,Hotel Casa Fortuna is looking for Marketing Executives to join our dynamic team and emb...,"digital,digital marketing,casa,digital content,marketing strategies,branding,business development,media"
Lead Embedded Engineer - Light Control,Global Pharma Tek,3.1,6-9 Yrs,Not disclosed,Chennai,"Experience in Embedded systems, modern C, C++, C++11 / C++14 or C++17 . Embedded Linux ...","Embedded systems,C++,C,software development,Embedded Linux,unit testing,code review,Software"
Java Developer - Fullstack/Backend/API,BNP Paribas,3.9,5-10 Yrs,15-25 Lacs PA,Hybrid - Chennai(Perungudi),"of experience in software development any of below skillsets-. API Development - Java, ...","Java,Spring,SQL,REST,Java Development,Hibernate,Express,Spring Boot"
Embedded Electronics  Engineer,Senergy Intellution,,0-1 Yrs,2.75-3.75 Lacs PA,Navi Mumbai,"Schematic design, PCB Layout, Device driver programming, embedded programming, Testing ...","Electronics,PCB Designing,Electronic Components,Microprocessors,C language,Embedded Programming,Embedded systems,Program"
Cloud Platform Engineer,Accenture,4.0,2-7 Yrs,Not disclosed,Bengaluru,"Project Role : Cloud Platform EngineerProject Role Description : Designs, builds, tests...","vmware administration,python,vmware,microsoft azure,aws,kubernetes,networking,apache tomcat"
Python Software Developer,Cognizant,3.8,6-9 Yrs,Not disclosed,"Hyderabad, Chennai, Bengaluru","Roles and ResponsibilitiesDesign, develop, test, and deploy scalable web applications u...","Django,Python,Python Development,Development,Software development,Software"
Embedded Engineer,"Sardonyx Technologies Pvt. Ltd.,",3.7,4-8 Yrs,Not disclosed,Chennai,"To handle all software aspects of the design, development, and continuous improvement o...","Rest,RTLinux,Networking,Shell scripting,Design development,Writing,Software,Firmware"
GCP/Google Cloud Platform Developer,Infosys,3.8,3-5 Yrs,Not disclosed,Bengaluru,Bachelor of Engineering . Service Line Preferred Skills: Technology->Cloud Platform->Cl...,"cloud platform,gcp,agile,sdlc,agile methodology,kubernetes,project management,python"
Senior Python Engineer with Snowflake,Miratech,3.3,5-7 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",We are looking for a Senior Python Developer with Snowflake experience to join our team...,"Performance tuning,Linux,MySQL,Debugging,Oracle,Troubleshooting,Internship,Analytics"
Embedded engineering manager - Telematics,Motive,5.0,5-8 Yrs,Not disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru","Proven track record as a nimble and proactive thinker and doer, who thrives in an envir...","Cloud computing,Backend,Front end,Architecture,Coding,Agile,Telematics,Management"
